Tweet_ID,tweet,type
ID_050CJUVB,911 sent a cop to check on me instead of the kids. He said kids are fine. Does that mean they were finger raped again and &amp; enjoyed molesting them? Can you help? My kids are chattel in your sex cult! What does sushi experience cost?,sexual_violence
ID_050POPHS,"5. God loves his children. Why would He will for his son/daughter to be raped?  Excuse me, state legislators, is it still “Gods Will” if you’re child is raped? Or you?  Don’t use the Bible as an excuse to justify rape.",sexual_violence
ID_050RMTXO,My Wife Beats Me On Slight Provocation – Husband Tells Court: A 55- year-old retired civi...   [via 36hype],Physical_violence
ID_052XYWUM,"He would always win my trust back, promising that he's there for me and wouldn't tell anyone my secrets. Little did I know he had outed me to my parents behind my back, told them about when I was raped at 14, and had written about my ""problems"" in college essays and theses",sexual_violence
ID_0537GLT2,"tw rape mention // so does anyone besides nishiki ever verbally acknowledge that dojima was a rapist? because it's really started bothering me since yayoi said ""he may have been with other women"" because. no. he raped them he was not a good person",sexual_violence
ID_053YEH6D,My son’s girlfriend is having a baby. He keeps asking me about his father and I brush it off. I was too scared to tell him that I was raped and became pregnant with him. Because of your book I am going to go home and tell him the truth.,sexual_violence
ID_054TPAOF,Very proud my husband &amp; blue watch BBC One show as CC Clincian he beats me any day  ,Physical_violence
ID_0557YSMX,"Excuse me? Not a slave owner? He &amp; his successors owned million of slaves throughout the history of the Soviet Union. I know this because my Grandfather was imprisoned &amp; my grandmother was raped by a Soviet soldier, impregnated, then had the child die. Learn please.",sexual_violence
ID_055U1LPM,I was sexually abused and raped at 15 by one of my crushes in highschool. We were drinking &amp; I had to much... they said they were gonna take me home but he parked somewhere and took my pants off. I couldn’t fight off. His friend was in the car and just stared at me while I cried.,sexual_violence
ID_05627V5H,"Got stood up once, humiliated in a public way. Next day he apologized, had concert tickets (can't remember what band) asked me to go. I waited until hour before concert, ""Sorry, I have to work"" He burst out laughing, &amp; knew I got him back. It felt good! Never saw him again.",emotional_violence
ID_056OLNKX,"You sound like a husband that beats his spouse &amp; says “No one will love you like me, NO ONE!!!”  Like Keyser Soze said, “I'll take my chances, thank you. It's tougher to buy the cheapest bag-man than it is to buy a [President]”",Physical_violence
ID_057UILF5,"Yep.  This is such a straw argument.  Like if my Husband beats me, but hey!  I got a diamond necklace!",Physical_violence
ID_058OQ45J,I like to say self defense. “It was a small white boy attacking me with a baton and yelling racist slurs. I was scared for my life. He also mentioned raped” I got it all planned out 😂,sexual_violence
ID_059XICA9,Why try and be cute about serial killers I swear to fucking god this drives me crazy y’all understand he raped and murdered however many people right? What’s sexy about rape? What’s sexy about murder? Fuck offfff,sexual_violence
ID_05A7I1ZP,"Before y’all come for me! I was metaphorically speaking when I say she was raped! In the 2014 adaptation he drugged her and took her wings, I believe that it symbolized her being raped. Don’t try to argue with me in the comments because I do not care.",sexual_violence
ID_05AB8CRE,it’s so hard to argue with my conservative relatives because no matter how much proof i give them that trump is the actual scum of the earth they’re like “no🧚✨”  i told my grandfather last night that trump raped a 13 year old girl and he yelled at me and said “it’s all fake” 😐,sexual_violence
ID_05D7KFDU,I have been raped tortured crucified by more than one man. Now they are all piled up under the rapist pig fuck Biden. That I am well on my way to 1b in cash prizes and my seat on the American Council. The rapist McCain almost killed me. There was one thing he did not expect.,sexual_violence
ID_05DD2ULZ,Na Wa OOO!!! ‘My Husband Beats Me Before S*x’- Woman    ,Physical_violence
ID_05DRP0VC,You came to me! Why! I'm NOT going to Fight or debate you! I Bow to no one but My God! An i REFUSE to go LOONEY for a Man that was being arrested for a CRIME (Forgery!) &amp; IN  THAT RECORD HE BURGLARIZE RAPED HIS VICTIMS! LOOK UP (ACTBLUE)  HAVE A GREAT NIGHT! TOOTLES!,sexual_violence
ID_05DTS647,"I ""think"" he ""raped"" me loading🤧",sexual_violence
ID_05E0FHPH,"This was hard then because I was invisible and afraid of people and thoughts.   On my 20th birthday, October 14, 2016 I was raped by this guy. Knew him when we were in high school. He reconnected with me with some sad story about him just leaving the hospital after surgery. His",sexual_violence
ID_05ECR2WN,"They got me with a parasite, they lied to you! Senator robert byrd is a pedovore, known for sucking  eyes out of the children he raped to death and drank blood from. !!!!",sexual_violence
ID_05G9F711,Yes He did. Especially to the My boyfriend raped me kind of rape reports.,sexual_violence
ID_05GAF1DY,Yeah he raped me,sexual_violence
ID_05GHB0IM,No way you would be saying this if a false accusation was dropped on you. Let's be honest if a women says he raped me boom your career is totally over without any evidence even coming out yet and people fail to realize how terrible of a person you are when you lie about rape.,sexual_violence
ID_05H9PIMY,"The worst part is he sees no wrong doing in his eyes. Everyone has basically let him think he's won, and that somehow I'M the bad one. He literally has raped me. He's made me do so many things I never wanted to do. I said no so many times but I never called the police.",sexual_violence
ID_05HFC6W7,what he said? He blocked me because I raped Font 🤣,sexual_violence
ID_05IM1Y8X,"It is news to me. Never knew he raped women. I’ve heard the tapes, gross what he said but I’ve heard worst at my barbershop.",sexual_violence
ID_05J0PN31,"My Husband's Brother Beats Me to Stupour - Woman Cries Out, Seeks Divorce After 11-year Marriage  ",Physical_violence
ID_05K0CK3V,"I left the room and he followed me. I froze, terrified as he got into bed with me. I had a full out of body experience as he raped me. I guess he didn't know my tear soaked face and the fact that I kept trying to get away from him that I wasn't interested. No would've sufficed?",sexual_violence
ID_05R05ZLJ,and in the middle of our relationship he cheated and said he was raped ... me being stupid i believed him and stayed. and after the relationship he admitted he was drunk and she went on to him first. and blamed it because i wasn’t giving him enough (3),sexual_violence
ID_05R0M23P,I followed my ex husband's directions and he was always successful. Beats me how I screw it up 70% of the time.,Physical_violence
ID_05RNMNZ7,I still remember when dude told me he hopes I get herpes and my husband beats me. 😂 I will never forget that.,Physical_violence
ID_05RP4HTY,“He Tore My Pant And Raped Me” – Lady Accuse Peruzzi Of Rape  ,sexual_violence
ID_05RV4APP,He won what? He won by dying before he went to prison? He won by paying children off after he raped them. Tell me do you think it’s ok that he shared his bed with little boys?? Tell me why you think he’s innocent not how popular you wish he was.,sexual_violence
ID_05SFP94Q,That wear lifts makeup and a girdle.... hahaha not fake at all. And let's not get me started on his bad hair weave that he raped his wife over after it made him look foolish.,sexual_violence
ID_05SWFQZK,TW:  A guy once attempted to rape me while I was sleeping but he couldn’t figure out the difference between my thigh gap &amp; my vagina (true story).  Since I was raped before I shrugged it off as “at least I wasn’t assaulted again.” It took years to realize that WAS sexual assault.,sexual_violence
ID_05V6IZA6,Faulty logic. That's like saying I can't do anything about my husband beating me with his fists because my neighbour's husband beats her with a baseball bat.  Rights are not being enforced universally and they must be protected from erosion.,Physical_violence
